epoch,loss,val_loss
0,0.0709756478401167,0.04270687273570469
1,0.06619395315647125,0.03870860314262765
2,0.059549117261277776,0.03355133639914649
3,0.051273159217089415,0.02977069853139775
4,0.04372277573150184,0.03141975788665669
5,0.04096369255733277,0.03508646147591727
6,0.04044719130199935,0.03316576419664281
7,0.03988769557327032,0.03282728298966374
8,0.039537203298615556,0.031275657670838494
